user,project,recom_score
1215,1674,0.478221746
1215,471,0.321062517
1225,1274,0.356369547
1225,1196,0.351231247
1225,124,0.329848631
1225,506,0.328077264
1225,258,0.216324643
1225,83,0.079152722
1225,982,0.033765001
1226,1975,0.48058402
1226,314,0.464191568
1226,1196,0.351231247
1226,83,0.079152722
1226,982,0.033765001
1228,815,0.497992691
1228,432,0.497119077
1228,1522,0.488453562
1228,314,0.464191568
1228,902,0.462465103
1230,815,0.497992691
1230,1017,0.493568921
1230,1438,0.447726548
1230,1011,0.405173245
1230,475,0.39814804
1232,432,0.497119077
1232,458,0.470417677
1232,314,0.464191568
1232,902,0.462465103
1232,902,0.462465103
1234,815,0.497992691
1234,1522,0.488453562
1234,646,0.481280931
1234,314,0.464191568
1234,902,0.462465103
1235,1522,0.488453562
1235,458,0.470417677
1235,902,0.462465103
1235,902,0.462465103
1235,668,0.053899797
1237,815,0.497992691
1237,815,0.497992691
1237,1522,0.488453562
1237,902,0.462465103
1237,428,0.412401464
1241,1415,0.331042986
1241,1778,0.117417975
1241,1195,0.098351097
1241,139,0.06425037
1241,780,0.049731195
1243,1017,0.493568921
1243,1522,0.488453562
1243,646,0.481280931
1243,102,0.224326889
1243,1334,0.181500306
1245,815,0.497992691
1245,1017,0.493568921
1245,646,0.481280931
1245,1674,0.478221746
1245,902,0.462465103
1246,1522,0.488453562
1246,1975,0.48058402
1246,1975,0.48058402
1246,1674,0.478221746
1246,1800,0.011496396
1247,815,0.497992691
1247,1975,0.48058402
1247,1674,0.478221746
1247,458,0.470417677
1247,314,0.464191568
1250,646,0.481280931
1250,646,0.481280931
1250,643,0.416228571
1250,291,0.362520441
1250,247,0.065501457
1251,1809,0.597807361
1251,1919,0.411008639
1251,1917,0.410538903
1251,807,0.375431824
1251,98,0.328574858
1251,925,0.3161669
1251,826,0.288256314
1251,1737,0.228321396
1251,347,0.227473639
1251,83,0.079152722
1252,815,0.497992691
1252,432,0.497119077
1252,1017,0.493568921
1252,1522,0.488453562
1252,646,0.481280931
1253,762,0.338153455
1253,448,0.322800907
1253,1496,0.209832416
1253,1898,0.116825224
1253,1195,0.098351097
1253,83,0.079152722
1254,1522,0.488453562
1254,458,0.470417677
1254,643,0.416228571
1254,83,0.079152722
1254,247,0.065501457
1255,762,0.565957668
1255,1932,0.493785117
1255,1473,0.484486629
1255,29,0.376696678
1255,109,0.336205325
1255,423,0.298352015
1255,1590,0.266024466
1255,1295,0.26493831
1255,1800,0.235878275
1256,646,0.481280931
1256,646,0.481280931
1256,1674,0.478221746
1256,1674,0.478221746
1256,250,0.247717295
1257,815,0.497992691
1257,815,0.497992691
1257,432,0.497119077
1257,646,0.481280931
1257,314,0.464191568
1258,815,0.497992691
1258,1522,0.488453562
1258,646,0.481280931
1258,1674,0.478221746
1258,314,0.464191568
1259,815,0.497992691
1259,1522,0.488453562
1259,646,0.481280931
1259,1674,0.478221746
1259,902,0.462465103
1263,815,0.497992691
1263,432,0.497119077
1263,1975,0.48058402
1263,1674,0.478221746
1263,902,0.462465103
1264,815,0.497992691
1264,1522,0.488453562
1264,646,0.481280931
1264,1975,0.48058402
1264,314,0.464191568
1266,1674,0.673274042
1266,1560,0.666292034
1266,1233,0.615199051
1266,506,0.576325483
1266,1284,0.550693465
1266,457,0.511076477
1266,1119,0.501016293
1266,646,0.481280931
1266,242,0.46324239
1266,1917,0.431058816
1266,102,0.416542034
1266,442,0.412725985
1266,1430,0.394692874
1266,896,0.382070254
1266,1326,0.360800794
1266,1094,0.331008349
1266,963,0.318409798
1266,247,0.266602417
1266,376,0.249340936
1266,1267,0.245752084
1266,1634,0.200597923
1267,432,0.497119077
1267,646,0.481280931
1267,902,0.462465103
1267,896,0.382070254
1267,83,0.079152722
1268,1975,0.48058402
1268,295,0.460275496
1268,1875,0.149826946
1268,668,0.053899797
1268,1800,0.011496396
1269,432,0.497119077
1269,646,0.481280931
1269,458,0.470417677
1269,314,0.464191568
1269,902,0.462465103
1270,815,0.497992691
1270,815,0.497992691
1270,432,0.497119077
1270,1017,0.493568921
1270,668,0.053899797
1272,815,0.497992691
1272,432,0.497119077
1272,1017,0.493568921
1272,646,0.481280931
1272,1975,0.48058402
1273,497,0.539824779
1273,291,0.487186491
1273,1352,0.483497315
1273,646,0.481280931
1273,124,0.457039579
1273,504,0.433553099
1273,1785,0.433412992
1273,1890,0.433252051
1273,736,0.361986694
1273,1274,0.356369547
1273,268,0.149783297
1273,783,0.108334013
1275,458,0.643256111
1275,361,0.569610356
1275,278,0.566021989
1275,1286,0.552753563
1275,762,0.527552637
1275,646,0.481280931
1275,807,0.410286906
1275,109,0.358228079
1275,471,0.321062517
1275,1195,0.301925427
1275,1295,0.268434822
1275,668,0.214500623
1275,1800,0.210036548
1275,139,0.183846449
1275,268,0.17038831
1275,745,0.161425409
1275,656,0.13540784
1275,1590,0.05856752
1277,314,0.464191568
1277,902,0.462465103
1277,471,0.321062517
1277,404,0.304422738
1277,83,0.079152722
1279,646,0.481280931
1279,1975,0.48058402
1279,1674,0.478221746
1279,1233,0.42476093
1279,1334,0.181500306
1281,314,0.645619091
1281,458,0.600007503
1281,242,0.539210387
1281,262,0.489178244
1281,1932,0.47549652
1281,1867,0.463474848
1281,1154,0.459033187
1281,530,0.43100565
1281,1356,0.419946267
1281,1184,0.399300043
1281,271,0.352228114
1281,1532,0.346060029
1281,963,0.315142569
1281,109,0.295058749
1281,683,0.274435685
1281,1634,0.272377367
1281,98,0.160303958
1281,376,0.155977145
1281,668,0.053899797
1283,815,0.497992691
1283,1522,0.488453562
1283,1674,0.478221746
1283,314,0.464191568
1283,902,0.462465103
1288,815,0.497992691
1288,458,0.470417677
1288,458,0.470417677
1288,314,0.464191568
1288,271,0.211095193
1292,815,0.497992691
1292,1674,0.478221746
1292,458,0.470417677
1292,314,0.464191568
1292,902,0.462465103
1293,646,0.698776372
1293,295,0.590013141
1293,475,0.573375324
1293,1286,0.478855963
1293,154,0.441340678
1293,457,0.419625347
1293,1919,0.41619697
1293,807,0.382804114
1293,442,0.349842042
1293,98,0.323714651
1293,1956,0.315038404
1293,1737,0.292594143
1293,925,0.287177928
1293,1786,0.274406766
1293,1898,0.228122563
1293,1819,0.227847764
1293,683,0.163669363
1293,376,0.141590148
1295,432,0.497119077
1295,646,0.481280931
1295,1674,0.478221746
1295,458,0.470417677
1295,1334,0.181500306
1296,815,0.497992691
1296,1017,0.493568921
1296,1522,0.488453562
1296,1975,0.48058402
1296,1674,0.478221746
1303,815,0.497992691
1303,1522,0.488453562
1303,646,0.481280931
1303,1674,0.478221746
1303,1437,0.223213366
1304,432,0.497119077
1304,1522,0.488453562
1304,1975,0.48058402
1304,1674,0.478221746
1304,668,0.053899797
1305,646,0.481280931
1305,1674,0.478221746
1305,902,0.462465103
1305,1415,0.331042986
1305,1334,0.181500306
1308,295,0.460275496
1308,1809,0.422580077
1308,1133,0.383425971
1308,291,0.362520441
1308,1200,0.224437925
1308,1471,0.103955006
1308,668,0.053899797
1309,867,0.368038985
1309,448,0.322800907
1309,1917,0.273205823
1309,1334,0.181500306
1309,758,0.13695512
1309,780,0.049731195
1311,432,0.497119077
1311,1017,0.493568921
1311,1522,0.488453562
1311,1975,0.48058402
1311,1707,0.220613815
1312,815,0.497992691
1312,1522,0.488453562
1312,1975,0.48058402
1312,1674,0.478221746
1312,458,0.470417677
1314,1017,0.493568921
1314,1522,0.488453562
1314,646,0.481280931
1314,1975,0.48058402
1314,902,0.462465103
1315,646,0.481280931
1315,1809,0.422580077
1315,643,0.416228571
1315,870,0.271168746
1315,1334,0.181500306
1315,109,0.162040046
1315,1675,0.14293235
1315,83,0.079152722
1316,1017,0.493568921
1316,1522,0.488453562
1316,1674,0.478221746
1316,902,0.462465103
1316,1334,0.181500306
1317,1017,0.493568921
1317,646,0.481280931
1317,430,0.387903289
1317,1274,0.356369547
1317,1940,0.158482058
1319,432,0.497119077
1319,1522,0.488453562
1319,902,0.462465103
1319,271,0.211095193
1319,83,0.079152722
1321,432,0.497119077
1321,1017,0.493568921
1321,646,0.481280931
1321,458,0.470417677
1321,902,0.462465103
1322,815,0.497992691
1322,1017,0.493568921
1322,646,0.481280931
1322,1674,0.478221746
1322,314,0.464191568
1323,815,0.497992691
1323,1017,0.493568921
1323,1522,0.488453562
1323,646,0.481280931
1323,1975,0.48058402
1326,815,0.497992691
1326,1017,0.493568921
1326,1674,0.478221746
1326,902,0.462465103
1326,1932,0.301364784
1329,815,0.497992691
1329,646,0.481280931
1329,1674,0.478221746
1329,1674,0.478221746
1329,458,0.470417677
1330,1017,0.493568921
1330,1522,0.488453562
1330,1674,0.478221746
1330,867,0.368038985
1330,780,0.049731195
1331,432,0.497119077
1331,1522,0.488453562
1331,1975,0.48058402
1331,458,0.470417677
1331,83,0.079152722
1334,432,0.497119077
1334,1674,0.478221746
1334,458,0.470417677
1334,458,0.470417677
1334,83,0.079152722
1336,1522,0.488453562
1336,1975,0.48058402
1336,314,0.464191568
1336,643,0.416228571
1336,247,0.065501457
1337,432,0.497119077
1337,1017,0.493568921
1337,1522,0.488453562
1337,646,0.481280931
1337,902,0.462465103
1343,815,0.497992691
1343,1674,0.478221746
1343,314,0.464191568
1343,902,0.462465103
1343,1940,0.158482058
1344,1674,0.478221746
1344,1211,0.335772293
1344,1437,0.223213366
1344,1334,0.181500306
1344,1222,0.126957682
1346,1522,0.488453562
1346,1975,0.48058402
1346,1674,0.478221746
1346,314,0.464191568
1346,668,0.053899797
1347,432,0.497119077
1347,1522,0.488453562
1347,1674,0.478221746
1347,458,0.470417677
1347,902,0.462465103
1348,815,0.497992691
1348,432,0.497119077
1348,1017,0.493568921
1348,1674,0.478221746
1348,314,0.464191568
1350,432,0.497119077
1350,1522,0.488453562
1350,646,0.481280931
1350,1975,0.48058402
1350,458,0.470417677
1351,646,0.481280931
1351,504,0.433553099
1351,1196,0.351231247
1351,83,0.079152722
1351,982,0.033765001
1353,1017,0.493568921
1353,1975,0.48058402
1353,458,0.470417677
1353,224,0.276545221
1353,1102,0.0933456
1354,815,0.497992691
1354,1017,0.493568921
1354,1674,0.478221746
1354,458,0.470417677
1354,902,0.462465103
1357,1560,0.62934757
1357,1233,0.60398408
1357,1017,0.601093502
1357,1180,0.583768481
1357,1975,0.574736903
1357,506,0.562694885
1357,1284,0.547147689
1357,1196,0.512132943
1357,428,0.500938546
1357,1119,0.480586026
1357,1155,0.439845924
1357,1430,0.422667599
1357,404,0.403133617
1357,1334,0.382601266
1357,1375,0.349643799
1357,736,0.325356555
1357,965,0.301141695
1357,1786,0.237644484
1358,432,0.497119077
1358,646,0.481280931
1358,314,0.464191568
1358,902,0.462465103
1358,1334,0.181500306
1359,815,0.497992691
1359,432,0.497119077
1359,432,0.497119077
1359,1522,0.488453562
1359,271,0.211095193
1367,1674,0.673274042
1367,1884,0.555590453
1367,1247,0.534699827
1367,457,0.511076477
1367,1286,0.500628467
1367,1453,0.490743779
1367,646,0.481280931
1367,1341,0.473102385
1367,242,0.46324239
1367,1917,0.431058816
1367,442,0.412725985
1367,1184,0.381110129
1367,1919,0.371491892
1367,1094,0.331008349
1367,963,0.318409798
1367,1778,0.284465148
1367,1102,0.254209462
1367,376,0.249340936
1367,1634,0.200597923
1367,1334,0.181500306
1367,98,0.160303958
1367,668,0.053899797
1368,432,0.497119077
1368,1975,0.48058402
1368,458,0.470417677
1368,902,0.462465103
1368,291,0.362520441
1369,1522,0.488453562
1369,1233,0.42476093
1369,1809,0.422580077
1369,124,0.329848631
1369,1892,0.239547986
1369,1200,0.224437925
1369,709,0.092484468
1369,83,0.079152722
1369,668,0.053899797
1370,432,0.497119077
1370,646,0.481280931
1370,314,0.464191568
1370,457,0.316421148
1370,668,0.053899797
1374,432,0.497119077
1374,1017,0.493568921
1374,646,0.481280931
1374,458,0.470417677
1374,982,0.033765001
1375,1017,0.493568921
1375,1522,0.488453562
1375,458,0.470417677
1375,314,0.464191568
1375,902,0.462465103
1376,815,0.497992691
1376,646,0.481280931
1376,1975,0.48058402
1376,1674,0.478221746
1376,314,0.464191568
1377,1017,0.493568921
1377,1522,0.488453562
1377,646,0.481280931
1377,458,0.470417677
1377,902,0.462465103
1378,815,0.497992691
1378,432,0.497119077
1378,1522,0.488453562
1378,646,0.481280931
1378,668,0.053899797
1379,1522,0.488453562
1379,1674,0.478221746
1379,471,0.321062517
1379,404,0.304422738
1379,83,0.079152722
1380,815,0.497992691
1380,1017,0.493568921
1380,646,0.481280931
1380,348,0.120907519
1380,83,0.079152722
1381,815,0.497992691
1381,475,0.39814804
1381,1180,0.376542532
1381,83,0.079152722
1381,488,0.072180716
1383,1522,0.488453562
1383,1522,0.488453562
1383,643,0.416228571
1383,870,0.271168746
1383,1334,0.181500306
1384,646,0.481280931
1384,1674,0.478221746
1384,458,0.470417677
1384,902,0.462465103
1384,250,0.247717295
1385,815,0.497992691
1385,646,0.481280931
1385,1975,0.48058402
1385,458,0.470417677
1385,314,0.464191568
1386,432,0.497119077
1386,646,0.481280931
1386,1975,0.48058402
1386,458,0.470417677
1386,314,0.464191568
1387,432,0.497119077
1387,432,0.497119077
1387,1017,0.493568921
1387,1975,0.48058402
1387,1975,0.48058402
1390,432,0.497119077
1390,646,0.481280931
1390,1674,0.478221746
1390,1438,0.447726548
1390,475,0.39814804
1393,1017,0.493568921
1393,646,0.481280931
1393,314,0.464191568
1393,295,0.460275496
1393,1334,0.181500306
1399,1017,0.493568921
1399,1017,0.493568921
1399,314,0.464191568
1399,139,0.06425037
1399,780,0.049731195
1404,815,0.497992691
1404,646,0.481280931
1404,1975,0.48058402
1404,458,0.470417677
1404,902,0.462465103
1406,432,0.497119077
1406,458,0.470417677
1406,458,0.470417677
1406,442,0.217498034
1406,1940,0.158482058
1407,432,0.497119077
1407,1017,0.493568921
1407,314,0.464191568
1407,902,0.462465103
1407,224,0.276545221
1408,1017,0.493568921
1408,475,0.39814804
1408,1180,0.376542532
1408,83,0.079152722
1408,488,0.072180716
1411,1522,0.488453562
1411,448,0.322800907
1411,1917,0.273205823
1411,1334,0.181500306
1411,758,0.13695512
1412,815,0.497992691
1412,1017,0.493568921
1412,646,0.481280931
1412,1674,0.478221746
1412,1415,0.331042986
1415,1522,0.488453562
1415,1522,0.488453562
1415,458,0.470417677
1415,902,0.462465103
1415,83,0.079152722
1416,1522,0.488453562
1416,1975,0.48058402
1416,458,0.470417677
1416,314,0.464191568
1416,902,0.462465103
1417,762,0.338153455
1417,448,0.322800907
1417,1496,0.209832416
1417,1898,0.116825224
1417,1195,0.098351097
1417,83,0.079152722
1419,314,0.464191568
1419,902,0.462465103
1419,902,0.462465103
1419,1438,0.447726548
1419,475,0.39814804
1422,504,0.677076667
1422,855,0.587279369
1422,1932,0.548392836
1422,497,0.539824779
1422,1352,0.520316073
1422,1211,0.508688586
1422,442,0.49959296
1422,658,0.491681988
1422,291,0.487186491
1422,1155,0.484924068
1422,1890,0.477647691
1422,530,0.475434281
1422,124,0.457039579
1422,1785,0.436983399
1422,271,0.43432016
1422,819,0.419711168
1422,1184,0.413391654
1422,736,0.396651355
1422,683,0.375132278
1422,1707,0.349484302
1422,1634,0.344382192
1422,944,0.204141944
1422,1561,0.193880774
1422,780,0.18794322
1422,783,0.151001223
1422,268,0.149783297
1423,1809,0.640075518
1423,730,0.622231917
1423,458,0.611348061
1423,1286,0.523480366
1423,1007,0.451360095
1423,1184,0.426981573
1423,1919,0.423287464
1423,98,0.392241157
1423,1437,0.367388747
1423,1902,0.359427877
1423,807,0.353964764
1423,1252,0.352727946
1423,262,0.347519938
1423,1861,0.331198171
1423,1415,0.331042986
1423,925,0.284154259
1423,826,0.283544388
1423,1956,0.283111966
1423,348,0.280729238
1423,442,0.217498034
1423,1032,0.188479533
1423,1882,0.168996204
1423,1102,0.0933456
1423,83,0.079152722
1423,668,0.053899797
1424,815,0.497992691
1424,432,0.497119077
1424,1522,0.488453562
1424,646,0.481280931
1424,458,0.470417677
1427,815,0.497992691
1427,646,0.481280931
1427,1415,0.331042986
1427,1785,0.320948772
1427,83,0.079152722
1431,815,0.497992691
1431,1522,0.488453562
1431,1975,0.48058402
1431,295,0.460275496
1431,1334,0.181500306
1432,646,0.481280931
1432,458,0.470417677
1432,314,0.464191568
1432,1707,0.220613815
1432,1334,0.181500306
1433,815,0.497992691
1433,458,0.470417677
1433,458,0.470417677
1433,314,0.464191568
1433,218,0.409598796
1434,432,0.497119077
1434,646,0.481280931
1434,1975,0.48058402
1434,1674,0.478221746
1434,458,0.470417677
1439,432,0.497119077
1439,1017,0.493568921
1439,1522,0.488453562
1439,646,0.481280931
1439,902,0.462465103
1440,1809,0.562665059
1440,1341,0.480714316
1440,477,0.437733093
1440,1410,0.435212208
1440,271,0.348087036
1440,1819,0.318351174
1440,348,0.315293644
1440,1644,0.296342037
1440,1956,0.257591433
1441,295,0.654930825
1441,1352,0.545107745
1441,396,0.514746117
1441,1890,0.473805829
1441,1932,0.467412163
1441,242,0.460655727
1441,295,0.460275496
1441,658,0.450438092
1441,442,0.406279415
1441,1155,0.353609552
1441,376,0.218612909
1441,83,0.079152722
1442,432,0.497119077
1442,1017,0.493568921
1442,1975,0.48058402
1442,902,0.462465103
1442,896,0.382070254
1444,815,0.644549873
1444,396,0.517660293
1444,1460,0.486240027
1444,762,0.481926891
1444,1890,0.456817969
1444,643,0.416228571
1444,1119,0.413799394
1444,271,0.3665066
1444,683,0.196753339
1444,1800,0.152934627
1444,247,0.065501457
1445,1560,0.666292034
1445,278,0.624793481
1445,1233,0.615199051
1445,1884,0.59719223
1445,1988,0.5951862
1445,506,0.576325483
1445,1284,0.550693465
1445,1119,0.501016293
1445,102,0.416542034
1445,1184,0.398399328
1445,1430,0.394692874
1445,736,0.373639208
1445,247,0.266602417
1445,709,0.252043568
1445,1267,0.245752084
1445,745,0.209223372
1445,944,0.206180855
1445,1882,0.18298303
1446,432,0.497119077
1446,1017,0.493568921
1446,1975,0.48058402
1446,1674,0.478221746
1446,314,0.464191568
1447,646,0.481280931
1447,646,0.481280931
1447,458,0.470417677
1447,896,0.382070254
1447,83,0.079152722
1451,458,0.643256111
1451,361,0.569610356
1451,1286,0.552753563
1451,762,0.527552637
1451,807,0.410286906
1451,109,0.358228079
1451,1195,0.301925427
1451,1295,0.268434822
1451,1800,0.210036548
1451,1334,0.181500306
1451,83,0.079152722
1454,1017,0.493568921
1454,1674,0.478221746
1454,1674,0.478221746
1454,314,0.464191568
1454,668,0.053899797
1455,646,0.481280931
1455,646,0.481280931
1455,314,0.464191568
1455,471,0.321062517
1455,83,0.079152722
1459,815,0.497992691
1459,1522,0.488453562
1459,646,0.481280931
1459,314,0.464191568
1459,902,0.462465103
1462,432,0.497119077
1462,646,0.481280931
1462,1975,0.48058402
1462,458,0.470417677
1462,314,0.464191568
1465,475,0.39814804
1465,1180,0.376542532
1465,29,0.199173214
1465,98,0.160303958
1465,83,0.079152722
1465,488,0.072180716
1465,668,0.053899797
1467,815,0.497992691
1467,1017,0.493568921
1467,1522,0.488453562
1467,646,0.481280931
1467,1674,0.478221746
1468,1674,0.478221746
1468,458,0.470417677
1468,29,0.199173214
1468,1102,0.0933456
1468,83,0.079152722
1469,1522,0.488453562
1469,646,0.481280931
1469,1233,0.42476093
1469,124,0.329848631
1469,1892,0.239547986
1469,348,0.120907519
1469,709,0.092484468
1469,83,0.079152722
1469,668,0.053899797
1470,815,0.497992691
1470,1522,0.488453562
1470,646,0.481280931
1470,1975,0.48058402
1470,458,0.470417677
1471,1522,0.488453562
1471,646,0.481280931
1471,458,0.470417677
1471,314,0.464191568
1471,902,0.462465103
1472,815,0.497992691
1472,432,0.497119077
1472,1674,0.478221746
1472,643,0.416228571
1472,247,0.065501457
1474,815,0.497992691
1474,432,0.497119077
1474,1975,0.48058402
1474,1975,0.48058402
1474,668,0.053899797
1475,1017,0.493568921
1475,1522,0.488453562
1475,1975,0.48058402
1475,458,0.470417677
1475,902,0.462465103
1476,1522,0.488453562
1476,646,0.481280931
1476,646,0.481280931
1476,314,0.464191568
1476,1326,0.360800794
1478,1522,0.488453562
1478,646,0.481280931
1478,1674,0.478221746
1478,314,0.464191568
1478,902,0.462465103
1480,815,0.497992691
1480,1522,0.488453562
1480,1674,0.478221746
1480,291,0.362520441
1480,1334,0.181500306
1481,815,0.497992691
1481,1017,0.493568921
1481,1975,0.48058402
1481,1674,0.478221746
1481,314,0.464191568
1486,458,0.470417677
1486,1809,0.422580077
1486,1415,0.331042986
1486,109,0.162040046
1486,1675,0.14293235
1487,432,0.497119077
1487,1522,0.488453562
1487,646,0.481280931
1487,1975,0.48058402
1487,1674,0.478221746
1488,295,0.460275496
1488,13,0.362627608
1488,1670,0.323563122
1488,271,0.211095193
1488,1940,0.158482058
1488,83,0.079152722
1489,815,0.497992691
1489,646,0.481280931
1489,1674,0.478221746
1489,902,0.462465103
1489,271,0.211095193
1491,815,0.497992691
1491,1017,0.493568921
1491,1674,0.478221746
1491,1674,0.478221746
1491,1102,0.0933456
1492,646,0.481280931
1492,1975,0.48058402
1492,314,0.464191568
1492,314,0.464191568
1492,902,0.462465103
1496,815,0.497992691
1496,1975,0.48058402
1496,1674,0.478221746
1496,98,0.160303958
1496,668,0.053899797
1497,295,0.460275496
1497,1155,0.353609552
1497,457,0.316421148
1497,271,0.211095193
1497,668,0.053899797
1498,815,0.497992691
1498,646,0.481280931
1498,646,0.481280931
1498,1674,0.478221746
1498,348,0.120907519
1500,432,0.497119077
1500,1017,0.493568921
1500,646,0.481280931
1500,1674,0.478221746
1500,1247,0.382032007
1501,458,0.620406656
1501,1286,0.597461532
1501,820,0.576453165
1501,361,0.52689874
1501,29,0.413601833
1501,1496,0.369978116
1501,471,0.321062517
1501,1195,0.281620911
1501,423,0.279355552
1501,1295,0.218155175
1502,815,0.497992691
1502,1017,0.493568921
1502,1522,0.488453562
1502,458,0.470417677
1502,83,0.079152722
1504,1017,0.493568921
1504,1975,0.48058402
1504,1674,0.478221746
1504,458,0.470417677
1504,314,0.464191568
1505,432,0.497119077
1505,1017,0.493568921
1505,646,0.481280931
1505,458,0.470417677
1505,902,0.462465103
1506,432,0.497119077
1506,646,0.481280931
1506,646,0.481280931
1506,102,0.224326889
1506,1334,0.181500306
1508,1975,0.48058402
1508,295,0.460275496
1508,291,0.362520441
1508,1940,0.158482058
1508,1471,0.103955006
1513,432,0.497119077
1513,1522,0.488453562
1513,646,0.481280931
1513,1674,0.478221746
1513,458,0.470417677
1515,815,0.497992691
1515,432,0.497119077
1515,646,0.481280931
1515,1102,0.0933456
1515,709,0.092484468
1516,432,0.497119077
1516,1017,0.493568921
1516,646,0.481280931
1516,1975,0.48058402
1516,458,0.470417677
1518,432,0.497119077
1518,1522,0.488453562
1518,646,0.481280931
1518,1975,0.48058402
1518,1674,0.478221746
1519,1247,0.382032007
1519,1496,0.209832416
1519,1334,0.181500306
1519,1252,0.129653897
1519,1102,0.0933456
1520,815,0.497992691
1520,432,0.497119077
1520,1975,0.48058402
1520,896,0.382070254
1520,83,0.079152722
1522,815,0.497992691
1522,1975,0.48058402
1522,1674,0.478221746
1522,458,0.470417677
1522,314,0.464191568
1523,1975,0.48058402
1523,295,0.460275496
1523,1007,0.451360095
1523,1180,0.376542532
1523,867,0.368038985
1523,262,0.347519938
1523,1415,0.331042986
1523,442,0.217498034
1523,1875,0.149826946
1523,1956,0.12035138
1523,1102,0.0933456
1523,83,0.079152722
1523,668,0.053899797
1525,815,0.497992691
1525,432,0.497119077
1525,646,0.481280931
1525,1674,0.478221746
1525,314,0.464191568
1527,815,0.497992691
1527,475,0.39814804
1527,1180,0.376542532
1527,83,0.079152722
1527,488,0.072180716
1528,815,0.497992691
1528,1017,0.493568921
1528,1975,0.48058402
1528,314,0.464191568
1528,271,0.211095193
1529,1975,0.48058402
1529,1975,0.48058402
1529,1247,0.382032007
1529,1334,0.181500306
1529,381,0.055726547
1531,432,0.497119077
1531,1522,0.488453562
1531,458,0.470417677
1531,314,0.464191568
1531,902,0.462465103
1532,432,0.497119077
1532,1522,0.488453562
1532,646,0.481280931
1532,1674,0.478221746
1532,1334,0.181500306
1536,762,0.338153455
1536,448,0.322800907
1536,1496,0.209832416
1536,1898,0.116825224
1536,1195,0.098351097
1536,83,0.079152722
1537,646,0.644041516
1537,1809,0.617267101
1537,1560,0.605972655
1537,1233,0.573474175
1537,1284,0.551349087
1537,497,0.539824779
1537,1196,0.519019321
1537,1670,0.502839142
1537,1119,0.491105381
1537,291,0.487186491
1537,1352,0.483497315
1537,124,0.474874779
1537,762,0.46961807
1537,1430,0.453513941
1537,1932,0.437801186
1537,1785,0.433412992
1537,1890,0.433252051
1537,224,0.404744187
1537,1919,0.40073709
1537,1184,0.392914121
1537,102,0.377482827
1537,1375,0.368835951
1537,736,0.361986694
1537,1334,0.342496341
1537,98,0.340387143
1537,247,0.272727405
1537,1222,0.264197734
1537,423,0.257032764
1537,1778,0.252813159
1537,1741,0.220879724
1537,1819,0.214697028
1537,347,0.169945412
1537,268,0.149783297
1537,783,0.108334013
1538,432,0.497119077
1538,1975,0.48058402
1538,1674,0.478221746
1538,1133,0.383425971
1538,1334,0.181500306
1540,1017,0.493568921
1540,1975,0.48058402
1540,29,0.199173214
1540,1102,0.0933456
1540,83,0.079152722
1541,1017,0.493568921
1541,1017,0.493568921
1541,1975,0.48058402
1541,458,0.470417677
1541,242,0.291802474
1543,646,0.481280931
1543,1233,0.42476093
1543,271,0.211095193
1543,1094,0.161989514
1543,1267,0.067164751
1543,668,0.053899797
1545,1560,0.666292034
1545,1233,0.615199051
1545,506,0.576325483
1545,1284,0.550693465
1545,1119,0.501016293
1545,102,0.416542034
1545,1430,0.394692874
1545,247,0.266602417
1545,1267,0.245752084
1547,1522,0.488453562
1547,1975,0.48058402
1547,1674,0.478221746
1547,314,0.464191568
1547,902,0.462465103
1551,432,0.497119077
1551,1522,0.488453562
1551,646,0.481280931
1551,902,0.462465103
1551,1133,0.383425971
1552,815,0.497992691
1552,646,0.481280931
1552,1975,0.48058402
1552,1674,0.478221746
1552,314,0.464191568
1554,1522,0.488453562
1554,1522,0.488453562
1554,646,0.481280931
1554,458,0.470417677
1554,291,0.362520441
1556,1017,0.493568921
1556,1522,0.488453562
1556,646,0.481280931
1556,1674,0.478221746
1556,458,0.470417677
1559,646,0.481280931
1559,1975,0.48058402
1559,314,0.464191568
1559,902,0.462465103
1559,83,0.079152722
1561,432,0.497119077
1561,1522,0.488453562
1561,1975,0.48058402
1561,458,0.470417677
1561,1415,0.331042986
1563,1522,0.488453562
1563,646,0.481280931
1563,1975,0.48058402
1563,458,0.470417677
1563,902,0.462465103
1564,815,0.497992691
1564,1017,0.493568921
1564,646,0.481280931
1564,1975,0.48058402
1564,458,0.470417677
1566,1017,0.493568921
1566,1017,0.493568921
1566,646,0.481280931
1566,1674,0.478221746
1566,1437,0.223213366
1567,1809,0.640075518
1567,295,0.460275496
1567,1184,0.426981573
1567,1919,0.423287464
1567,98,0.392241157
1567,13,0.362627608
1567,1902,0.359427877
1567,1670,0.323563122
1567,471,0.321062517
1567,404,0.304422738
1567,925,0.284154259
1567,826,0.283544388
1567,1956,0.283111966
1567,348,0.280729238
1567,1940,0.158482058
1567,83,0.079152722
1568,815,0.497992691
1568,432,0.497119077
1568,1017,0.493568921
1568,1522,0.488453562
1568,902,0.462465103
1570,891,0.564513304
1570,1884,0.553146424
1570,1475,0.460552866
1570,1119,0.415926818
1570,1437,0.356949083
1570,1737,0.234604992
1570,944,0.193376019
1570,1334,0.181500306
1570,745,0.1806242
1570,1800,0.14541039
1572,1017,0.493568921
1572,646,0.481280931
1572,1975,0.48058402
1572,295,0.460275496
1572,1334,0.181500306
1574,13,0.456004758
1574,218,0.409598796
1574,58,0.399693762
